Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1045417_Ca,mp-1045417,mvc-14769,CrS2,intercalation,2.15401732875,196.8307690902416,642.1482584538359,423.97688745157035,1383.1984763361963,0.01916975750000116,0.05848255928569568
mp-1045717_Ca,mp-1045717,mp-1117059,WO3,intercalation,2.1855136512499973,197.1304494270636,1391.972309223413,430.8312882998947,3042.1744839697517,0.002365172499999346,0.029258101844728657
mp-1047616_Ca,mp-1047711,mp-1047616,WO2,intercalation,2.1278879837499955,113.62443331356175,974.7827590340582,241.78006630833073,2074.22851971524,0.4041517274999986,0.3386295525000005
mp-1042873_Ca,mp-1043030,mp-1042873,Sn(GeO3)2,intercalation,2.171528408750002,133.98583506180333,598.7150118401877,290.954047206798,1300.1266569560614,0.04236376611111137,0.06250418910000022
mvc-11311_Ca,mvc-11311,mvc-11754,V2S5,intercalation,2.1842299237499985,177.32532341060886,495.47513271247107,387.319277632098,1082.231611344581,0.25207495125,0.20382565749999948
mp-1044440_Ca,mp-1044443,mp-1044440,Pr(SbO3)2,intercalation,2.15979726375,102.98319230923165,605.0785675552224,222.42281696171855,1306.8470345595388,0.17575692444444346,0.19593081998333872
mvc-11726_Ca,mvc-11726,mvc-13694,La2MoO6,intercalation,2.1857773187499943,105.13985576413151,607.5045768181551,229.8123120258845,1327.869725045937,0.1419289349999957,0.07701502824999906
mp-1044156_Ca,mp-1044156,mp-1046949,Nb2WO8,intercalation,2.168984479999998,185.54030925125303,1043.3214936267932,402.4340511803679,2262.948127326931,0.21678539284091158,0.2253449490384618
mvc-6340_Ca,mvc-6340,mvc-6377,MoO2,intercalation,2.2214933550000024,181.11825798362764,895.3934910091701,402.35300657980497,1989.110690387126,0.30710252250000103,0.18593556535714129
mvc-10945_Ca,mp-9029,mvc-10945,VN3,intercalation,2.2794269112500016,251.42621476474804,787.8948005901818,573.1076801284892,1795.948611699214,0.7081555816666674,8.881784197001252e-16
mp-1047381_Ca,mvc-6573,mp-1047381,SnO2,intercalation,2.29541525375,156.96530998495828,884.6109084650689,360.3005668490704,2030.549372924364,0.30552921416666745,0.180359359285708
mp-1040961_Ca,mp-1041006,mp-1040961,P2W2O9,intercalation,2.2956428562500006,87.34390073628096,466.22170167630446,200.51040176225254,1070.2785188819273,0.044722951762821594,0.07334164367559737
mvc-15486_Ca,mvc-15493,mvc-15486,W3O8,intercalation,2.267449153750003,141.12148180028234,1046.2834919508095,319.98578448399667,2372.394618406461,0.3135935581643352,0.27559612961538527
