Battid,Stability Discharge,Stability Charge,energy,energy_dis,energy_per_atom,energy_per_atom_dis,band_gap,band_gap_dis,density,density_dis,total_magnetization,total_magnetization_dis,nsites,nsites_dis,elasticity,elasticity_dis,volume,volume_dis,helvol,geomvol,helvol_dis,geomvol_dis,vf_geomvol,vf_geomvol_dis,vf_helvol,vf_helvol_dis,Capacity_Grav
mp-300772671,0.098809,0.099127,-441.092805,-339.471948,-5.51366,-6.061999,1.5466,2.4691,2.524107,2.331474,3.000001,0.0,80,56,2.524107,2.331474,793.123423,740.007894,0.001,219.69,0.0,171.898,0,0,0,0,533.544397
mp-300775193,0.04734,0.055026,-270.529755,-264.200324,-6.598287,-6.605008,2.4237,0.0,2.971386,2.973713,13.0,17.736038,41,40,2.971386,2.973713,472.023443,467.77813,0.475,105.981,0.003,111.684,0,0,0,0,31.731115
mp-300767196,0.059487,0.065084,-120.719619,-103.516896,-6.035981,-6.089229,2.2349,1.026,3.521313,3.245646,25.0,22.000005,20,17,3.521313,3.245646,245.448892,255.642494,3.354,108.648,0.851,69.953,0,0,0,0,154.476869
mp-300767161,0.051437,0.063351,-122.526594,-109.434987,-5.105275,-4.974318,2.19,1.4084,2.430248,2.533857,4.0,3.0,24,22,2.430248,2.533857,294.754315,273.604452,0.092,81.104,0.001,85.719,0,0,0,0,124.258772
mp-300759433,0.07538,0.005718,-81.555388,-69.447897,-4.530855,-4.340494,0.5473,0.5456,2.830588,3.241467,0.999998,1.0,18,16,2.830588,3.241467,210.441029,176.654663,0.451,43.407,0.007,68.198,0,0,0,0,149.427579
mp-300540471,0.045344,0.018232,-200.41865,-189.161171,-7.157809,-7.27543,3.9814,1.4188,2.769496,2.596475,5.0,3.967695,28,26,2.769496,2.596475,358.303937,373.302191,0.026,87.104,0.244,91.567,0,0,0,0,89.698584
mp-300765603,0.07134,0.061014,-86.315637,-81.160257,-5.754376,-5.797161,0.098,0.1896,4.381735,4.349072,12.0,10.99644,15,14,4.381735,4.349072,144.562331,142.997868,1.054,44.329,0.814,43.369,0,0,0,0,138.008348
mp-300769552,0.000998,0.004934,-219.06289,-212.414083,-6.25894,-6.247473,2.4957,0.1428,3.043134,3.043661,9.0,8.0,35,34,3.043134,3.043661,467.855164,463.987369,0.033,120.14,0.047,120.097,0,0,0,0,31.259022
mp-300704942,0.063987,0.086723,-310.200193,-295.533546,-7.050004,-7.036513,0.0954,0.3783,2.382934,2.371932,3.953527,4.945356,44,42,2.382934,2.371932,632.453601,625.668674,2.213,179.59,3.54,178.024,0,0,0,0,116.341555
mp-300032092,0.039114,0.015042,-445.559255,-405.891542,-6.961863,-7.248063,1.2422,1.1838,3.063145,2.991037,2.0,1.0,64,56,3.063145,2.991037,927.436892,918.967887,39.081,325.173,24.832,287.743,0,0,0,0,125.327386
mp-300761592,0.010434,0.184817,-71.4326,-64.152745,-5.952717,-5.832068,0.4245,0.1147,4.397243,4.353194,10.000001,4.999999,12,11,4.397243,4.353194,108.547483,106.998192,0.0,16.718,0.0,16.961,0,0,0,0,93.241165
mp-300779379,0.032532,0.001605,-209.10231,-99.677702,-6.150068,-6.229856,1.1083,1.5131,3.29041,3.278948,8.0,7.0,34,16,3.29041,3.278948,439.749679,217.128323,1.084,61.882,0.735,107.189,0,0,0,0,61.515192
mp-300699738,0.0,0.059978,-232.794823,-207.997945,-5.542734,-5.47363,2.6373,0.0,4.219595,4.494625,9.0,7.0,42,38,4.219595,4.494625,549.773356,505.874779,0.536,113.42,0.0,110.796,0,0,0,0,76.738527
mp-300771757,0.057568,0.130582,-175.506436,-152.782448,-6.268087,-6.365935,1.4066,0.0,4.500999,4.558653,10.0,8.0,28,24,4.500999,4.558653,320.441864,306.27584,0.0,65.849,0.0,61.952,0,0,0,0,123.426877
mp-300850929,0.037829,0.0,-155.43591,-137.172228,-5.181197,-5.080453,1.683,2.977,2.986469,3.067856,4.0,3.0,30,27,2.986469,3.067856,316.517324,296.849617,0.003,56.819,0.0,62.173,0,0,0,0,272.5217
mp-300770053,0.03019,0.084126,-111.797487,-98.634849,-6.210971,-6.164678,2.0186,0.5148,3.577279,3.589238,0.0,1.0,18,16,3.577279,3.589238,165.115253,158.142706,0.0,27.675,0.0,24.767,0,0,0,0,150.694663
mp-300002074,0.0,0.308283,-12.385434,-3.816046,-3.096359,-3.816046,0.7159,0.0,3.352101,7.174414,0.0,1e-05,4,1,3.352101,7.174414,70.631715,28.181706,1.511,9.394,0.716,29.798,0,0,0,0,563.913279
mp-300764724,0.092861,0.075035,-114.786176,-105.822508,-5.739309,-5.879028,1.6589,3.3396,2.583497,2.511053,1.0,0.0,20,18,2.583497,2.511053,211.722008,208.650138,0.0,51.268,0.0,47.184,0,0,0,0,162.728597
mp-300755915,0.039239,0.018117,-143.974995,-139.36151,-7.19875,-7.334816,0.0,2.0853,4.64768,4.706629,7e-06,0.0,20,19,4.64768,4.706629,223.68655,218.436118,0.0,25.484,0.562,63.751,0,0,0,0,42.808676
mp-300765728,0.009298,0.059275,-101.027272,-96.247904,-6.314205,-6.416527,1.1007,1.3278,4.099009,4.002612,12.999999,13.999999,16,15,4.099009,4.002612,151.605681,152.37731,0.285,44.516,2.985,56.311,0,0,0,0,71.616584
mp-300031600,0.03769,0.055086,-247.262332,-232.609582,-6.868398,-6.841458,0.8739,0.0,2.415801,2.337292,4.0,5.0,36,34,2.415801,2.337292,524.820387,532.5865,6.68,182.145,1.662,168.992,0,0,0,0,70.204681
mp-300772427,0.034649,0.088633,-184.868453,-171.516892,-6.602445,-6.596804,2.5233,0.0,3.093538,2.89713,5.0,4.028792,28,26,3.093538,2.89713,286.220881,297.668181,0.094,77.8,0.001,69.929,0,0,0,0,100.526648
mp-300032315,0.038325,0.095881,-240.871793,-225.818215,-6.690883,-6.641712,0.9367,0.0,2.601707,2.428366,1.0,3.761051,36,34,2.601707,2.428366,487.013014,512.284277,0.547,157.802,0.087,139.147,0,0,0,0,137.987223
mp-300031928,0.01433,0.05087,-78.186486,-71.389889,-7.107862,-7.138989,1.0861,0.9434,3.218949,3.419803,4.0,3.0,11,10,3.218949,3.419803,121.652218,111.136929,0.0,14.448,0.0,25.547,0,0,0,0,113.651145
mp-300743603,0.028635,0.036462,-275.958714,-256.68063,-7.458344,-7.54943,2.4315,0.0,2.799048,2.667783,5.0,2.0,37,34,2.799048,2.667783,468.726205,478.828285,0.809,128.124,1.253,124.505,0,0,0,0,101.765264
mp-300766631,0.028484,0.042391,-152.352456,-128.245626,-5.441159,-5.343568,0.0,0.0,5.291378,5.430248,0.008092,2.469318,28,24,5.291378,5.430248,284.44374,268.679469,0.0,30.706,0.0,37.333,0,0,0,0,118.277667
mp-300768785,0.088572,0.0,-213.122347,-205.564026,-5.920065,-6.046001,0.0,2.5935,3.125237,3.267824,3.4e-05,0.0,36,34,3.125237,3.267824,565.920701,534.173374,4.435,163.799,4.367,151.378,0,0,0,0,50.32681
mp-300031644,0.024855,0.130938,-559.398637,-496.265554,-7.171777,-7.192254,1.8602,0.0,2.996251,2.983979,9.0,6.000291,78,69,2.996251,2.983979,925.573286,894.616803,0.0,190.475,0.001,169.413,0,0,0,0,144.431322
mp-300767497,0.054178,0.05018,-405.05227,-397.904257,-7.942201,-8.120495,0.0,2.1243,3.98,4.004419,1.964181,0.000232,51,49,3.98,4.004419,559.932035,550.760977,0.003,105.363,0.0,95.432,0,0,0,0,39.941052
mp-300762865,0.028979,0.0,-655.851024,-566.475553,-6.30626,-6.437222,3.5672,1.3168,2.769024,2.982028,3.0,1.0,104,88,2.769024,2.982028,1232.704134,1082.811313,0.0,165.43,0.0,230.474,0,0,0,0,208.613489
mp-300776432,0.039624,0.0,-161.959359,-151.190307,-6.229206,-6.299596,0.2335,0.0,2.946376,2.919136,1.0,2.0,26,24,2.946376,2.919136,305.967758,300.92619,0.004,60.185,0.0,43.345,0,0,0,0,98.735672
mp-300765356,0.075351,0.047945,-47.54815,-41.364258,-5.283128,-5.170532,1.9721,3.2309,2.360385,2.33198,1.0,0.0,9,8,2.360385,2.33198,125.796238,122.385991,0.023,48.954,0.001,42.771,0,0,0,0,149.884766
mp-300770533,0.0,0.037411,-117.080169,-109.27943,-5.321826,-5.463971,2.6041,1.2669,2.502453,2.526012,5.000001,4.0,22,20,2.502453,2.526012,213.112535,201.999248,0.0,36.472,0.0,47.95,0,0,0,0,166.902527
mp-300768046,0.005495,0.114585,-93.075643,-80.557431,-6.64826,-6.713119,1.5981,0.3722,4.113509,4.452978,3.0,0.0,14,12,4.113509,4.452978,145.981239,129.67579,1.014,39.421,1.285,37.371,0,0,0,0,148.227388
mp-300775429,0.047595,0.04988,-110.134947,-105.264329,-5.796576,-5.848018,0.0,0.0,6.819417,6.502179,0.0,6.7e-05,19,18,6.819417,6.502179,330.96341,345.338348,0.278,70.746,0.0,76.995,0,0,0,0,19.718809
mp-300777528,0.051237,0.03832,-106.750981,-95.762858,-5.337549,-5.320159,2.4775,2.37,2.763978,2.398384,2.0,1.0,20,18,2.763978,2.398384,223.195173,247.606264,0.0,71.531,0.0,33.066,0,0,0,0,144.284105
mp-300760419,0.06447,0.0,-31.326472,-23.883749,-4.47521,-3.980625,0.0,1.814,4.720904,4.846229,2e-06,0.0,7,6,4.720904,4.846229,109.361238,104.154817,0.0,27.666,0.15,23.923,0,0,0,0,168.639987
mp-300850496,0.065605,0.031154,-283.80277,-248.86209,-7.095069,-7.319473,0.7097,0.0,2.913825,3.010174,14.0,2.032098,40,34,2.913825,3.010174,495.33911,456.510844,0.408,109.67,1.49,99.826,0,0,0,0,185.009062
mp-300761661,0.021042,0.041973,-164.648711,-141.03813,-5.880311,-5.876589,0.0,0.0,4.876079,5.15403,8.524904,5.97832,28,24,4.876079,5.15403,304.5884,279.217197,0.0,37.894,0.0,41.881,0,0,0,0,119.862641
mp-300763993,0.057396,0.094516,-166.66322,-158.028704,-7.575601,-7.901435,0.0,0.9752,3.747755,3.599014,7.0,4.999999,22,20,3.747755,3.599014,228.707801,231.75491,0.0,49.662,0.0,38.118,0,0,0,0,202.250801
mp-300770206,0.037624,0.039847,-290.506231,-242.827292,-6.916815,-7.141979,0.4265,0.0,2.827689,2.93744,15.999999,8.114998,42,34,2.827689,2.93744,493.936619,444.091669,0.197,108.421,14.203,156.07,0,0,0,0,254.914813
mp-300763876,9.5e-05,0.089285,-221.163744,-208.964122,-6.911367,-6.965471,3.0758,0.0,3.012695,2.897835,5.0,8.999805,32,30,3.012695,2.897835,354.746756,360.852859,0.0,81.793,0.0,53.212,0,0,0,0,83.28452
mp-300762018,0.011867,0.024828,-46.439491,-86.631004,-6.634213,-6.663923,3.1592,0.5239,3.086518,2.891946,3.0,7.0,7,13,3.086518,2.891946,86.534507,180.727709,0.001,56.628,0.0,21.634,0,0,0,0,83.314338
mp-300761812,0.004304,0.023306,-371.93948,-346.626677,-6.641776,-6.665898,3.1546,0.499,3.07987,2.927327,3.0,6.999999,56,52,3.07987,2.927327,693.770347,714.173462,0.001,192.277,0.0,150.495,0,0,0,0,83.314338
mp-300540021,0.041849,0.029813,-244.194736,-231.960194,-7.182198,-7.248756,0.9943,0.0,3.166512,3.099906,8.0,7.0,34,32,3.166512,3.099906,404.560423,405.816686,4.242,110.771,2.666,91.852,0,0,0,0,69.482174
mp-300769446,0.032817,0.084453,-491.252143,-483.476289,-6.919044,-6.906804,1.0163,1.6005,3.296771,3.307012,43.0,19.0,71,70,3.296771,3.307012,731.454272,725.703935,0.887,139.277,3.373,181.427,0,0,0,0,18.455761
mp-300765551,0.036923,0.003061,-93.059686,-82.80416,-5.81623,-5.914583,0.2557,0.196,4.464512,4.383651,5.0,4.0,16,14,4.464512,4.383651,142.46195,139.831266,0.0,31.322,0.009,34.191,0,0,0,0,139.94745
mp-300765157,0.0,0.002029,-107.301918,-98.113802,-5.961218,-6.132113,0.1363,1.6508,3.439164,3.440751,5.000001,2.0,18,16,3.439164,3.440751,215.163971,208.365101,0.0,31.255,0.0,46.107,0,0,0,0,233.304463
mp-300775390,0.07001,0.035499,-274.710079,-252.343879,-6.867752,-7.009552,0.6238,0.0,3.350242,3.473131,7.0,9.0,40,36,3.350242,3.473131,463.297093,433.630204,0.044,87.234,0.522,102.251,0,0,0,0,114.691726
mp-300765055,0.067539,0.065245,-109.92073,-94.941433,-5.496037,-5.274524,1.6751,1.8032,2.823687,2.981327,8.0,7.0,20,18,2.823687,2.981327,293.809087,270.541752,0.571,76.09,0.815,100.385,0,0,0,0,208.777446
mp-300772741,0.047514,0.096245,-93.083609,-81.825245,-6.648829,-6.81877,0.0,1.3338,4.444468,4.510603,10.999999,9.000001,14,12,4.444468,4.510603,158.938141,151.497242,0.0,37.173,0.0,33.848,0,0,0,0,126.005633
mp-300505393,0.326509,0.476188,-261.493682,-249.309038,-6.881413,-6.925251,0.0,0.0,6.01383,6.336927,11.0,0.802813,38,36,6.01383,6.336927,516.043483,486.094652,11.682,160.63,2.197,139.762,0,0,0,0,28.681405
mp-300772240,0.027099,0.019215,-210.29963,-197.697066,-5.841656,-5.81462,1.0109,0.6919,2.579335,2.48932,4.0,3.000678,36,34,2.579335,2.48932,373.440535,377.684163,0.2,99.571,0.0,61.108,0,0,0,0,180.496067
mp-300754586,0.032415,0.0,-74.285839,-70.529923,-4.952389,-5.037852,0.0,1.8615,4.019303,4.175879,0.055872,0.000144,15,14,4.019303,4.175879,148.939321,140.594694,0.0,23.62,0.0,23.83,0,0,0,0,74.344315
mp-300764648,0.030143,2.71334,-60.247065,-37.560151,-7.530883,-6.260025,0.0,0.0,3.932502,2.35558,0.961077,0.297363,8,6,3.932502,2.35558,73.310104,112.600976,2.442,45.874,0.742,22.909,0,0,0,0,308.74865
mp-300777836,0.031705,0.049678,-281.9502,-252.756295,-5.639004,-5.616807,0.0313,0.4614,4.599326,4.401892,7.999998,13.0,50,45,4.599326,4.401892,460.897312,468.477631,0.533,88.885,0.0,74.073,0,0,0,0,204.390396
mp-300771549,0.0367,0.111125,-223.973951,-205.503772,-7.99907,-8.562657,0.2583,1.5787,3.716051,3.875519,2.999941,1.0,28,24,3.716051,3.875519,300.662184,276.394663,0.0,67.124,0.0,48.858,0,0,0,0,159.333608
mp-300540477,0.039712,0.092238,-133.531246,-126.825632,-7.02796,-7.045868,3.885,1.6187,2.73933,2.755261,5.0,4.0,19,18,2.73933,2.755261,233.203914,227.672359,0.675,60.403,1.141,59.491,0,0,0,0,69.667098
mp-300777907,0.095471,0.096957,-121.209183,-112.053328,-5.050383,-5.093333,4.2827,3.0096,2.99486,2.940671,4.0,5.0,24,22,2.99486,2.940671,223.494547,219.774031,0.0,40.292,0.0,48.275,0,0,0,0,132.982505
mp-300031537,0.055556,0.127205,-276.802016,-238.004871,-6.590524,-6.611246,2.9333,0.8085,3.488368,3.411751,3.0,4.0,42,36,3.488368,3.411751,459.395901,449.442886,3.092,106.628,0.022,94.926,0,0,0,0,166.628677
mp-300765854,0.102796,0.050962,-176.453196,-165.360493,-5.1898,-5.167515,0.0363,3.3307,2.01341,2.008526,1.0,0.0,34,32,2.01341,2.008526,578.450573,568.380481,20.409,249.807,18.288,267.087,0,0,0,0,76.425686
mp-300540331,0.029269,0.054314,-255.714315,-241.105396,-7.103175,-7.091335,1.5611,0.0,2.403531,2.35222,3.999999,3.0185,36,34,2.403531,2.35222,521.97923,523.565728,6.048,168.588,1.929,158.527,0,0,0,0,70.947145
mp-300765030,0.018112,0.076879,-197.60162,-173.558988,-7.057201,-7.231625,0.2421,0.0,4.200716,4.339771,22.999999,18.999999,28,24,4.200716,4.339771,280.088785,260.490753,0.0,55.819,0.0,47.265,0,0,0,0,357.260194
mp-300770204,0.035686,0.021186,-336.787783,-327.317991,-6.735756,-6.819125,1.2072,2.4473,2.749188,2.712708,9.0,5.0,50,48,2.749188,2.712708,551.287237,550.203266,0.0,91.701,0.0,76.568,0,0,0,0,58.729392
mp-300763793,0.054205,0.076708,-153.040752,-128.337984,-5.886183,-5.833545,3.3624,0.9202,3.272332,3.131083,14.999999,12.999999,26,22,3.272332,3.131083,335.609334,336.024933,0.561,114.809,0.023,94.39,0,0,0,0,162.097556
mp-300766755,0.056001,0.068063,-251.768713,-233.158898,-6.294218,-6.476636,2.9765,2.1467,2.848266,2.76139,4.0,5.0,40,36,2.848266,2.76139,437.573622,434.644479,0.0,95.078,0.0,88.882,0,0,0,0,142.835532
mp-300540475,0.043691,0.090128,-199.866047,-176.090944,-7.138073,-7.337123,3.4239,0.0,3.296677,3.06993,5.0,4.0,28,24,3.296677,3.06993,316.022747,324.346734,0.0,73.519,0.0,47.989,0,0,0,0,170.87289
mp-300775936,0.091164,0.011123,-168.166312,-160.556143,-6.00594,-6.175236,1.5766,0.1453,2.981191,3.094956,0.000109,0.999997,28,26,2.981191,3.094956,328.005476,308.500434,0.0,39.991,0.0,37.66,0,0,0,0,91.026337
mp-300585378,0.003229,0.029172,-312.343455,-286.796062,-6.790075,-6.828478,2.8179,0.0242,3.415698,3.475228,9.0,11.0,46,42,3.415698,3.475228,523.649075,501.412806,0.184,122.037,0.034,110.429,0,0,0,0,99.528642
mp-300777480,0.033337,0.094252,-223.749616,-202.011684,-7.991058,-8.417154,1.4443,1.8234,3.680927,3.982092,5.0,3.0,28,24,3.680927,3.982092,307.137051,272.330646,0.0,40.85,0.0,64.499,0,0,0,0,157.463004
mp-300763512,0.020341,0.077606,-206.173234,-194.370047,-6.442914,-6.479002,2.7693,0.1483,3.150016,3.002785,2.999995,6.999999,32,30,3.150016,3.002785,347.706243,357.078021,0.0,74.391,0.0,44.912,0,0,0,0,81.266705
mp-300765830,0.050104,0.051688,-174.906644,-151.385051,-5.465833,-5.406609,2.3638,1.913,2.544713,2.485787,2.0,1.0,32,28,2.544713,2.485787,417.14702,408.488983,0.002,136.163,0.001,125.806,0,0,0,0,321.444499
mp-300771920,0.002627,0.048415,-90.55505,-84.4448,-6.037003,-6.031771,0.0,0.0,4.228482,4.11168,13.999833,12.999999,15,14,4.228482,4.11168,147.376235,148.759602,0.013,37.686,0.004,23.949,0,0,0,0,140.238417
mp-300763462,0.023542,0.07577,-298.181142,-281.517498,-6.626248,-6.702798,2.4703,0.0,3.407825,3.317823,7.0,10.0,45,42,3.407825,3.317823,547.958943,552.401606,2.196,147.661,0.0,129.162,0,0,0,0,71.499642
mp-300566471,0.0,0.0,-99.218359,-88.705376,-6.201147,-6.336098,2.6717,2.2059,3.331716,3.222118,4.0,5.0,16,14,3.331716,3.222118,257.352263,258.951719,0.0,80.563,0.003,67.402,0,0,0,0,103.810657
mp-300018809,0.002716,0.031823,-117.030897,-106.645075,-6.501716,-6.665317,2.155,2.2189,3.599927,3.461694,1.0,0.0,18,16,3.599927,3.461694,200.616109,201.968071,0.0,23.563,0.0,20.062,0,0,0,0,123.247589
mp-300032373,0.0,0.056222,-297.736784,-269.865908,-6.472539,-6.425379,4.0307,0.0,3.511941,3.44596,6.0,7.000754,46,42,3.511941,3.44596,508.618428,504.978267,0.55,122.523,0.02,106.106,0,0,0,0,99.661764
mp-300699330,0.003238,0.048042,-163.372208,-150.10665,-6.807175,-6.82303,1.8567,0.3294,3.340135,3.151332,3.0,2.000023,24,22,3.340135,3.151332,289.26465,299.280256,0.0,51.305,0.552,79.066,0,0,0,0,92.125216
mp-300761651,0.082842,0.098763,-134.226347,-111.311808,-6.101198,-6.183989,0.0,0.6454,4.400926,4.249174,2.0,4.000088,22,18,4.400926,4.249174,211.101325,207.790526,0.0,38.961,0.0,35.184,0,0,0,0,191.61648
mp-300765701,0.012902,0.064775,-107.458697,-98.390319,-6.716169,-7.02788,1.5424,0.0,3.972403,3.917098,11.0,9.0,16,14,3.972403,3.917098,152.338038,148.604004,0.0,29.721,1.078,41.436,0,0,0,0,147.08766
mp-300684052,0.059504,0.085392,-511.000134,-499.44629,-6.723686,-6.749274,2.5959,0.0,3.735838,3.833036,4.8e-05,3.9e-05,76,74,3.735838,3.833036,1173.453752,1137.683424,13.017,214.695,13.028,217.067,0,0,0,0,20.304108
mp-300761783,0.055392,0.067167,-105.269034,-94.278756,-5.263452,-5.237709,0.0,0.0,4.704114,4.61785,2.0,4.044792,20,18,4.704114,4.61785,177.629369,175.95576,0.0,26.142,0.0,22.204,0,0,0,0,106.523457
mp-300772084,0.023253,0.051358,-302.307446,-269.926419,-6.432073,-6.426819,0.0,0.0,3.555411,3.554054,5.0,1.999837,47,42,3.555411,3.554054,519.239896,503.223217,0.005,75.716,0.0,73.319,0,0,0,0,120.536896
mp-300770986,0.087905,0.0,-50.87319,-46.189184,-7.267599,-7.698197,1.5967,2.9005,2.832837,2.386014,1.0,0.0,7,6,2.832837,2.386014,77.780256,87.515406,1.618,23.246,0.0,14.584,0,0,0,0,201.984024
mp-300782001,0.036355,0.05052,-383.186846,-371.697896,-7.983059,-8.259953,0.0,1.077,4.940293,4.849543,0.004782,1.2e-05,48,45,4.940293,4.849543,590.68146,594.604879,0.0,141.219,0.0,75.312,0,0,0,0,45.753372
mp-300540200,0.021731,0.073785,-258.738926,-243.225451,-7.187192,-7.15369,2.7786,0.0025,2.844965,2.77955,2.960282,1.998678,36,34,2.844965,2.77955,437.552959,439.557195,0.0,85.719,0.0,89.297,0,0,0,0,71.503998
mp-300775433,0.034705,0.097832,-47.135085,-42.483335,-4.713508,-4.720371,0.0,0.3224,2.637984,2.635199,0.973883,2e-06,10,9,2.637984,2.635199,201.41358,197.252645,0.0,37.478,0.022,64.452,0,0,0,0,163.967102
mp-300773055,0.014259,0.014569,-433.622678,-426.717366,-7.743262,-7.902173,0.0,3.3113,3.475248,3.432927,1.0,0.0,56,54,3.475248,3.432927,608.674702,609.463522,0.0,127.49,0.0,114.127,0,0,0,0,42.079138
mp-300771719,0.03353,0.038938,-90.580188,-85.221002,-5.661262,-5.6814,0.0,0.0,4.476643,4.349735,4.0,3.0,16,15,4.476643,4.349735,140.846021,142.305579,0.0,24.192,0.139,34.708,0,0,0,0,70.584753
mp-300780742,0.0,0.0,-68.67015,-56.379687,-5.722512,-5.637969,2.1193,2.2417,2.650798,2.923215,2.0,1.0,12,10,2.650798,2.923215,167.727972,144.211592,0.045,48.455,3.597,52.733,0,0,0,0,200.19615
mp-300771711,0.040569,0.02407,-106.145049,-97.650662,-6.634066,-6.975047,0.8476,0.0,4.066957,3.958047,8.0,6.0,16,14,4.066957,3.958047,150.057181,148.3622,0.0,35.607,2.14,50.162,0,0,0,0,145.851702
mp-300764400,0.095927,0.097684,-105.749769,-91.066968,-5.287488,-5.691685,1.9241,0.9088,3.337298,3.576978,13.000001,17.0,20,16,3.337298,3.576978,207.072569,180.308538,0.0,32.456,0.0,42.795,0,0,0,0,257.602662
mp-300019017,0.0,0.023132,-191.335901,-175.197451,-6.833425,-7.007898,3.9209,0.7442,3.464841,3.449806,4.0,19.0,28,25,3.464841,3.449806,302.423436,293.718454,0.0,45.526,0.0,37.803,0,0,0,0,127.4179
mp-300775651,0.012587,0.045784,-92.666723,-80.696092,-6.619052,-6.724674,0.0,1.2419,4.283471,4.287239,10.0,10.0,14,12,4.283471,4.287239,141.73873,136.237377,0.0,33.787,0.0,32.883,0,0,0,0,146.606588
mp-300019206,0.034768,0.037275,-106.302244,-100.728809,-7.593017,-7.74837,0.1564,0.3003,6.728583,6.79398,2.0,1.0,14,13,6.728583,6.79398,184.966065,181.489154,0.228,53.438,0.0,26.204,0,0,0,0,35.759566
mp-300763334,0.068544,0.038225,-288.579119,-267.05366,-7.214478,-7.418157,0.2286,0.0,3.198528,3.324803,27.0,23.000005,40,36,3.198528,3.324803,479.845907,447.755023,0.0,106.228,0.012,103.092,0,0,0,0,115.988774
mp-300780161,0.042495,0.208785,-96.016179,-83.078301,-6.858298,-6.923192,0.3012,0.0,4.100956,3.960984,7.0,3.0,14,12,4.100956,3.960984,146.429214,145.783985,0.0,34.624,0.0,30.75,0,0,0,0,285.493157
mp-300763825,0.097764,0.0,-280.927291,-264.875341,-6.384711,-6.621884,2.3434,3.3151,2.737493,2.594173,1.0,2.6e-05,44,40,2.737493,2.594173,560.083123,573.254062,0.057,145.588,0.0,115.751,0,0,0,0,116.108075
mp-300026855,0.041555,0.08093,-257.644348,-492.03543,-6.780114,-6.833825,3.9146,0.0,3.246211,3.373112,0.0,0.999795,38,72,3.246211,3.373112,458.823065,869.455355,0.0,147.593,0.0,60.539,0,0,0,0,59.760728
mp-300763824,0.079906,0.0,-213.202898,-206.90326,-7.106763,-7.389402,2.0437,2.5504,3.952767,3.936217,2.000041,1.0,30,28,3.952767,3.936217,452.424744,448.470719,3.817,137.344,2.45,142.011,0,0,0,0,49.772602
mp-300631316,0.048109,0.0,-12.579574,-7.483136,-3.144893,-3.741568,0.109,0.0,4.452629,5.291902,2.9e-05,0.0,4,2,4.452629,5.291902,76.587693,60.085202,0.0,8.345,0.0,19.147,0,0,0,0,261.013146
mp-300772425,0.078551,0.007274,-234.16606,-210.435067,-6.162265,-6.189267,0.0,1.2947,2.663427,2.404935,2.0,0.0,38,34,2.663427,2.404935,448.831361,477.903413,0.072,129.743,0.118,88.163,0,0,0,0,148.916856
mp-300771085,0.06455,0.08277,-89.056525,-72.79228,-5.566033,-5.599406,0.0,0.0,5.400485,5.277833,1.0,4.0,16,13,5.400485,5.277833,136.288604,132.9044,0.179,30.568,0.0,34.89,0,0,0,0,181.399812
mp-300774307,0.008642,0.0,-226.81836,-220.245531,-6.480525,-6.47781,2.4153,0.1779,2.815331,2.825143,9.0,8.0,35,34,2.815331,2.825143,450.392585,444.748522,0.147,109.45,0.763,113.478,0,0,0,0,69.56447
mp-300772451,0.062407,0.047251,-287.733197,-265.738689,-7.19333,-7.38163,0.4486,0.0,3.206172,3.316278,14.0,4.000001,40,36,3.206172,3.316278,480.22556,450.379182,0.0,110.297,0.054,105.987,0,0,0,0,115.620757
mp-300773359,0.050706,0.112132,-101.525857,-91.582717,-6.345366,-6.541623,1.3453,0.0,4.193673,4.131927,4.0,3.0,16,14,4.193673,4.131927,148.687481,145.330505,0.006,39.53,0.908,32.116,0,0,0,0,142.747639
mp-300771234,0.015558,0.061402,-112.817553,-106.61658,-5.640878,-5.611399,0.2084,0.0,4.562503,4.484161,11.0,10.0,20,19,4.562503,4.484161,174.936172,175.422113,0.0,30.072,0.0,25.991,0,0,0,0,55.760298
mp-300762540,0.013525,0.052319,-211.221847,-191.924037,-6.600683,-6.85443,2.9241,2.7907,3.069793,2.869062,4.0,5.0,32,28,3.069793,2.869062,350.110853,358.536942,0.0,88.14,0.0,61.269,0,0,0,0,165.635411
mp-300764694,0.070884,0.030962,-75.423778,-62.553325,-5.387413,-5.212777,1.9903,3.3145,2.399844,2.401085,1.0,0.0,14,12,2.399844,2.401085,211.558805,201.848972,0.0,72.89,0.0,76.396,0,0,0,0,175.316875
