Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1046050_Zn,mp-1046078,mp-1046050,Cr5O7,intercalation,0.36476162249999566,122.5531875728318,630.4244521598564,44.70269954161243,229.95464603350013,0.27078710624999935,0.21048229384615347
mvc-12595_Zn,mvc-15152,mvc-12595,MnO2,intercalation,0.3707533075000007,175.9252532043106,943.7026716057336,65.22486949827325,349.88088679441273,0.19585773642857873,0.24321407749999935
mp-1045304_Zn,mvc-3953,mp-1045304,SbO3,intercalation,0.3430747850000002,113.9677699791878,723.5064035888726,39.09946818253933,248.21680385737585,0.11526537055555686,0.16082071612500126
mp-1043629_Zn,mp-1043629,mp-1043760,Si4WO10,intercalation,0.3265885587500086,102.7693716508322,426.3983360414702,33.56330097108928,139.25681802118558,0.2032333313333332,0.1889624225260409
mp-1041428_Zn,mp-1041428,mp-1047920,Mo3P3O13,intercalation,0.33698828749999654,81.94386369898517,323.8299744272065,27.614122299054145,109.12690852339199,0.04005591421052834,0.038361533838237705
mp-1189981_Zn,mp-1189981,mp-510522,Zr5Sn3,intercalation,0.3598838024999984,61.0749308244994,457.6923294294132,21.979878342545206,164.71605589013913,0.0,2.6645352591003757e-15
mp-1045350_Zn,mvc-11251,mp-9027,TiS2,intercalation,0.3913336974999999,185.21909832482493,679.3970326049058,72.48247459506977,265.8709528398058,0.022005891666666777,0.04833053214285865
mp-1044491_Zn,mp-1044491,mp-1047842,Ba(MoO2)4,intercalation,0.3244592724999982,75.02256530591184,425.7719670993729,24.34176696023976,138.14566269595568,0.5568545380769212,0.5193272535714284
mp-1043919_Zn,mp-1044069,mp-1043919,LaFeWO6,intercalation,0.3896009025000047,99.26550496117555,689.8466113961193,38.673930319992685,268.7648623864981,0.07314981652777774,0.07960242624999836
mp-1045325_Zn,mp-1045325,mp-637219,Mo4O5,intercalation,0.43368639499998585,53.985014661257026,331.56340726861237,23.41256639246194,143.7945388122366,0.4767370338888881,0.44180446947368424
mp-1047621_Zn,mp-1047650,mp-1047621,MoO2,intercalation,0.47180307500000174,166.83846357893333,1056.3092785605775,78.71490014481654,498.36996577591384,0.27337725500000865,0.1967212114285708
mp-1042654_Zn,mp-1042654,mvc-13015,Cu3(SnO3)4,intercalation,0.44479565250000297,58.08227974271332,384.81911908383654,25.834745516847875,171.16587116737142,0.05399860526316225,0.16649429925000003
mp-1042605_Zn,mp-1042605,mp-1043379,Cr2O3,intercalation,0.40468849000000295,145.112189650335,762.7335018851117,58.72523291018813,308.66946915030024,0.2878689244999997,0.207787277727272
mp-1190609_Zn,mvc-12124,mp-1190609,VO2,intercalation,0.47220724875000064,231.7569087088192,1230.735181697767,109.43729224019657,581.1620740893347,0.0817632433333415,0.1679647517857159
mp-1104162_Zn,mp-1104162,mvc-34,MnS2,intercalation,0.47913800749999913,176.589786751284,685.2401384161692,84.61087856885996,328.32459457974693,0.012210162499998845,0.04632809285713968
mp-25633_Zn,mvc-5127,mp-25633,V(SiO3)2,intercalation,0.44408493000000027,199.62528647996768,759.555569236064,88.65058137268645,337.3071817953078,0.07016752111110591,0.05581319800000539
mp-1040930_Zn,mp-1041036,mp-1040930,Mo2P2O9,intercalation,0.4240381100000028,115.71537389292374,479.4304902957929,49.06772844349905,203.2967989814027,0.029701517884593187,0.03180670925420426
mp-1046949_Zn,mp-1047052,mp-1046949,Nb2WO8,intercalation,0.46844996999999955,170.58350371911732,1129.5226161330713,79.90983719971531,529.1248356418582,0.21678539284091158,0.15484326557692363
mvc-6278_Zn,mvc-6278,mvc-6377,MoO2,intercalation,0.5162415299999998,166.83846357893333,989.5362441094869,86.1289437008378,510.83970464953484,0.3071025225000099,0.21293188214285763
mvc-11208_Zn,mvc-11208,mvc-13694,La2MoO6,intercalation,0.5585586974999948,100.16318355211733,671.9837311041227,55.947017342323555,375.34235758670553,0.1419289349999957,0.08735393949999981
mvc-11275_Zn,mvc-14772,mvc-12727,VS2,intercalation,0.5952311299999997,181.36558951554824,694.2841284488685,107.95444479045588,413.25952631768496,0.08830045833333244,0.08630223571428619
mvc-13217_Zn,mvc-13217,mp-714944,VO2,intercalation,0.5818322625000056,134.96219684281274,577.868383183515,78.52536034102485,336.22246881488473,0.1441661933333407,0.16891677653846848
mvc-11573_Zn,mvc-12618,mvc-13223,VO2,intercalation,0.5798637387500043,231.7569087088192,1113.5142472968423,134.38742756503933,645.6865345889438,0.1373195916666745,0.18482548178571445
mp-1043518_Zn,mp-1043518,mp-1043652,V(Si2O5)2,intercalation,0.573728780000001,137.90796107531213,438.6347368521355,79.12176626002646,251.6573724397972,0.15741176700000992,0.1267820684375156
mp-1044091_Zn,mp-1044091,mp-1044164,MoPO5,intercalation,0.5433541799999992,111.8521463639059,496.24082221782277,60.77533126879999,269.63452503869047,0.06745809071428432,0.1321888986666515
mp-1043368_Zn,mp-1043368,mp-775220,V(GeO3)2,intercalation,0.5635360050000009,149.88515324909653,714.5828064458047,84.46568047080876,402.6931399861577,0.051349580555553054,0.04740525154166608
mp-1043195_Zn,mp-1043218,mp-1043195,V(GeO3)2,intercalation,0.5672833750000001,149.88515324909653,723.1546964050624,85.02735559753972,410.23363682376424,0.05487985388888639,0.049833023541665966
mp-1043389_Zn,mp-1044171,mp-1043389,NiP2WO9,intercalation,0.5666497800000037,104.3093539678173,493.57792306948,59.106872477806185,279.68582152017956,0.029352228750000542,0.10342439880951737
mp-1215886_Zn,mp-1215886,mp-754767,Fe3(SnS4)2,intercalation,0.5486559275000054,73.74348962489105,341.991073484306,40.45980269723162,187.6354296192544,0.16838824961538723,0.15839506607142972
mp-1044744_Zn,mp-1044778,mp-1044744,Pr(MoO3)2,intercalation,0.5882733299999976,108.46563445701901,674.6612182681611,63.80743997259305,396.8852014924663,0.12688278277776455,0.06126331339998892
mp-10870_Zn,mp-10870,mp-2649,Zr5Sb3,intercalation,0.5525485724999988,60.44476624898858,464.6741392973466,33.39866930597474,256.75503234641445,0.006427100312500045,0.0
mp-1043184_Zn,mp-1043184,mvc-11840,V4(CuO4)3,intercalation,0.662620912500008,82.23762769907742,443.45891507899546,54.49237190779861,293.8451509659075,0.07064124815789352,0.11254016524999866
mp-1045634_Zn,mvc-12573,mp-1045634,FeO2,intercalation,0.6412137575,262.3261828454324,1472.3291978849068,168.20715739295176,944.077737252742,0.17254928490384813,0.1695794192857134
mp-1046251_Zn,mp-1046251,mp-1046357,Ta2WO8,intercalation,0.6167291487500015,133.24972221081316,1124.0838230427044,82.17898775024896,693.2552593087744,0.2785103268181821,0.16768672266025497
mp-1041899_Zn,mp-1041899,mp-776137,VO2,intercalation,0.6412883600000022,231.7569087088192,1114.7576900015652,148.6230079045489,714.8811308184946,0.09856695500000612,0.13405904428571436
mp-1042407_Zn,mvc-6749,mp-1042407,CuW2O7,intercalation,0.605339393333336,88.07139354843578,527.3820949284124,53.31308394063159,319.24515739882895,0.23916904233333547,0.2616079851515165
mp-1040786_Zn,mp-1040786,mp-1040834,WO2,intercalation,0.6469424875000036,107.83425405653526,961.2182345216154,69.76256055704228,621.8529156717757,0.5891941833333334,0.3982559948214295
mvc-1_Zn,mvc-11132,mvc-1,NiS2,intercalation,0.6021934700000009,172.32587436884094,775.3110727770759,103.77351625695654,466.88726524505057,0.03564230499999965,0.11021819642857178
mp-1043944_Zn,mp-1044082,mp-1043944,LaFeMoO6,intercalation,0.6952920925000021,118.56547752249828,692.8282987980773,82.4376389648798,481.71803761453185,0.11192866472223173,0.08138168441665883
mp-1040974_Zn,mp-1040974,mp-1041198,Ho(MoO3)2,intercalation,0.6272040875000022,103.43754665045537,728.8998884532814,64.87645206013778,457.16898941619377,0.12714638111111043,0.07629409012499622
mvc-3753_Zn,mvc-3753,mvc-3816,WF5,intercalation,0.6871699162500007,155.7134688229578,830.7591491091695,107.001611330069,570.8726949172698,0.016620548611109953,0.08765019178571443
mvc-14167_Zn,mvc-14226,mvc-14167,WF5,intercalation,0.6922653675000006,155.7134688229578,837.8271212542534,107.79504171942476,579.9986999965432,0.018117137361110203,0.08747713892857156
mp-1042860_Zn,mp-1043064,mp-1042860,Fe2(WO4)3,intercalation,0.6742765091666647,84.34183289297474,473.4931158703205,56.869716659793184,319.2652852834868,0.1160100414705898,0.08744992161642706
mvc-5033_Zn,mvc-5052,mvc-5033,MoWO6,intercalation,0.6467717137500002,211.6208260987461,1557.3264848630613,136.87036436107678,1007.2347194831459,0.03610905718750068,0.0619451477499986
mp-1041271_Zn,mp-1044331,mp-1041271,BaV4O8,intercalation,0.6483559375000048,100.28670442520433,459.77329461023095,65.02148026638923,298.0967454644822,0.30922833225961455,0.2252210931391092
mvc-13889_Zn,mvc-13889,mvc-14553,FeN,intercalation,0.6511650875000021,261.3345790527502,1453.365599816324,170.17195403566032,946.3809379738897,1.0535973075000005,0.5824118109999974
mp-1045736_Zn,mvc-4002,mp-715584,MoO3,intercalation,0.7536197387500017,256.04814734803864,1574.6072524434153,192.96293791185082,1186.6551062202645,0.0,0.09096304499999519
mvc-11245_Zn,mvc-11245,mvc-11411,FeS2,intercalation,0.7511152475000009,175.54079857642748,784.4526832997856,131.85137036908114,589.2143713687583,0.24582602999999992,0.15693160285714036
